"created_at","id","text","user_id","user_name","user_screen_name","user_location","user_followers_count","user_friends_count","user_created_at","user_time_zone","user_profile_background_color","user_profile_image_url","geo","coordinates","place"
"Thu Apr 03 03:05:52 +0000 2014",451556159783063550,"RT @CauseWereClassy: Literally me http://t.co/gr1fIs66s9",1064262540,"KILLA OR NAHHH✨","CamrynWhipple","",214,129,"Sat Jan 05 23:28:42 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/447487888716881920/Nf2-BKB5_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163981963260,"Aguantee #PELIGROMUNDIAL",309392828,"Edgar mallón","Edgarmallon","25-10",83,72,"Thu Jun 02 01:03:36 +0000 2011","Buenos Aires","00E9FA","http://pbs.twimg.com/profile_images/437329324169904128/SPZEZo66_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163998715900,"That was the most interaction I've had with my brother in about 3 weeks",1037980777,"Jačob","jwalt96","fredricksburg?",358,200,"Wed Dec 26 20:15:15 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/450305359237087233/DPTYQAhX_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163981938700,"vou dormir pq vou acordar 5h00 da manhã!",308225482,"crazy do Lucas ✌ ","_tthayG","airon feat lucas ❤ ",853,389,"Tue May 31 01:39:11 +0000 2011","Santiago","FFFFFF","http://pbs.twimg.com/profile_images/438810996270829568/WigZAwzW_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163981967360,"Vocês que ainda estão procurando o Amor da vida de Vocês. Relaxa que ele aparece de repente.",467653959,"Senhor U.G","UdsonGabriel"," Leandra Borges.",1105,736,"Wed Jan 18 18:10:18 +0000 2012","Brasilia","EBEBEB","http://pbs.twimg.com/profile_images/439374689530826752/R7V5Xocn_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994546200,"Como llego yohantoni, ya me voy.",829277503,"Yorgelis Dirllany∞","_YorgelisMedina","",1082,765,"Mon Sep 17 15:29:57 +0000 2012","Caracas","FFFFFF","http://pbs.twimg.com/profile_images/445662483592663040/_KSHUGcf_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164011294700,"Uggh nytia is texting my phone she mad 😳",599479377,"#FreeOHAIJI ❤","Lovee_MIYaah","#FREEmy❤",210,413,"Mon Jun 04 17:04:12 +0000 2012","Hawaii","131516","http://pbs.twimg.com/profile_images/445649926572474369/MBsg6gUO_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164007129100,"Gomitas trululu♡akjhwkxjwghxbew♡.",1325298877,"Luisa†.","luisacadavid31","Wsp:3132438335♥-JCMY♡†.",797,664,"Wed Apr 03 19:46:36 +0000 2013",null,"642D8B","http://pbs.twimg.com/profile_images/451190014647738368/3fmRRm8I_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163998736400,"Sneezing without tissues around is the worst",603779742,"Matt Rodriguez","MRodicus","",105,185,"Sat Jun 09 15:36:23 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000257570454/218fa108a07ffbb394362e3e4a3c59fe_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163977748500,"@jo_ghattas would work if you pretend dead",2212902318,"PARSI OWNED","PARSI_OWNED","WORLDWIDE ",60,265,"Sun Nov 24 18:35:36 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/415604335176077313/r4rQKTWP_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163977740300,"中国音乐歌曲最佳6: http://t.co/rx3uiegkAj qua @YouTube",1947421214,"dracubin","ruby05112011","",59,1169,"Tue Oct 08 16:51:05 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000626080214/0b85b2a3b6e5ccb2512c712433579c6c_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164002918400,"It was a great day, and a great 20 years, with more to come. http://t.co/TNCLLSRyhV",253086703,"Kristine Martin","kmart4294","Maryland",62,92,"Wed Feb 16 14:41:54 +0000 2011","Central Time (US & Canada)","352726","http://pbs.twimg.com/profile_images/440679041067388928/UpVBTJmy_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163990327300,"RT @acmilan_guate: Así esta la situación y el calendario para los seis equipos que luchan por el ultimo boleto a Europa League. #ForzaMilan",373147820,"Noel.","Noel1710","FAS♥.",340,122,"Wed Sep 14 02:26:43 +0000 2011","Central Time (US & Canada)","1E41D1","http://pbs.twimg.com/profile_images/445749280284762112/Bvw-sQNu_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164006707200,"Holy fuck James",159748845,"Marella Nepomuceno","muuhrelluuh","PΔP ",481,240,"Sat Jun 26 06:49:27 +0000 2010","Alaska","FFFFFF","http://pbs.twimg.com/profile_images/450832753924120576/WEc8Adns_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015509500,"{إن الذين يحادون الله ورسوله أولئك في الأذلين} [المجادلة:20]\nhttp://t.co/HYYLt2vFUt",338803677,"سالم عبدالله ™","salem2099","",131,105,"Wed Jul 20 03:33:52 +0000 2011",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000080158320/2d2bb853afab3038bb5e6f8ca74086b4_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164002541600,"【@cheap_a】 姐さん！！！まだ昨日絡み始めたばっかりで姐さんがどんな方なのかまだ全然わかってないから、もっと絡んでください( ^ω^ )💓💓💓ヘッダーがね、萩安だからまじでテンションあがる👍👍👍あざますっ！！！笑   #4月だからrtした人にひとこと",2251990812,"ゆー☪","ymyycn","94line ✧˖°  ",31,30,"Wed Dec 18 13:26:19 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/432322775613571072/KgUCT9HY_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164006707200,"なんなん全然友達できんやんww",2253642944,"朱夏【*しゅか*】","GreenFox_gm555","",85,187,"Thu Dec 19 14:58:08 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/446977905659097088/sSptqQ9q_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015505400,"RT @AIguncursi: Los besos en la frente no son para cualquiera.",1834434865,"#LuchiAmaya","LuuchyAmaya","Vengo del pais de nunca jamas",230,204,"Sun Sep 08 20:53:09 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/451553802693664768/rAh1umzT_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163986141200,"RT @TopRetweetMax: ➡️ RETWEET ➡️ ONLY ➡️ IF ➡️ YOU ➡️ FOLLOW ➡️ BACK ➡️ #TeamRetweet (Follow ➡️ @TopRetweetMax) 81.6",2388366525,"Sonny Frisina  ","pPILCaa2","Florida ",287,3,"Thu Mar 06 13:09:20 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/445254675026046977/KGPA9n6p_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163985764350,"Demam kak era.",2398625708,"sakura kembang","SayaAdninIzzati","",32,82,"Thu Mar 20 00:32:57 +0000 2014","Arizona","C0DEED","http://pbs.twimg.com/profile_images/448694208430223360/yzktxime_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163977371650,"—En mi época los Pitufos eran más chiquitos\n—Abuela, estamos viendo Avatar.",706404084,"True","DarylBenitez","",457,437,"Fri Jul 20 04:13:16 +0000 2012","Central Time (US & Canada)","131516","http://pbs.twimg.com/profile_images/450307462403350530/VJm14LMk_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994128400,"El Capo 3 – Capitulo 6 (Completo):  El Capo – Capitulo 6 (Completo)\nThe post El Capo 3 – Capitulo 6 (Completo)... http://t.co/c96Rfzz668",1105416590,"#тєαмßєsαßuєηo™","Furel_TBB","  Diios En El Bakeoo ♥",1132,231,"Sun Jan 20 05:06:44 +0000 2013","Central America","C0DEED","http://pbs.twimg.com/profile_images/441062466949107712/WPeLYaHn_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164006711300,"قال رسول الله صلى الله عليه وسلم الدعاء بين الأذان والإقامة لا يرد\nhttp://t.co/q2kZDmv5uV",469434296,"✈️","mouzx__","",1179,100,"Fri Jan 20 15:57:28 +0000 2012","Hawaii","131516","http://pbs.twimg.com/profile_images/450950119555211264/z1QYLnCx_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164002529300,"Popping that strawberry bubblegum 😍",790509919,"samanth-ugh","TheCrazyKidd_","",76,72,"Thu Aug 30 01:05:16 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/442404313487273984/c5a-QwDb_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163981557760,"I hate Christian 😠",79353336,"-Bree. ♏️","Brea_Who_","Shopping With Oprah",620,544,"Sat Oct 03 02:33:08 +0000 2009","Central Time (US & Canada)","EBF44D","http://pbs.twimg.com/profile_images/440678550472245248/8_me8-MN_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164011323400,"RT @GvldKush: People Be Sayn Dumb Shit For Rts .",363456684,". . .","_iamNOEL","",934,621,"Sun Aug 28 03:31:24 +0000 2011","Quito","6AC714","http://pbs.twimg.com/profile_images/450750134239129600/Bow_O3Jy_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164011327500,"@Mateo_Salas15 @FridaSegway i didn't start yet...",166663006,"alisa","alisahaewan","fl",560,323,"Wed Jul 14 18:21:55 +0000 2010","Eastern Time (US & Canada)","FFFFFF","http://pbs.twimg.com/profile_images/442441798037037056/O7J_bTr__normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164010905600,"『価格から見る優良白カードの価値 12-13 MF・FW編』WCCFネットワーク対戦攻略ブログ｜http://t.co/GxAc1SNNQQ",66313516,"SANTRO","saarasu","",159,143,"Mon Aug 17 08:50:34 +0000 2009","Tokyo","C0DEED","http://pbs.twimg.com/profile_images/419894702683332608/bnHDd-Ee_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163981946900,"MOM GET THE CAMERA!! I promise to post pictures of my drawings soon http://t.co/lDT73hFoaP",407252854,"Gino Padilla","papigeorgio","wonderland",57,78,"Mon Nov 07 21:01:50 +0000 2011","Pacific Time (US & Canada)","1A1B1F","http://pbs.twimg.com/profile_images/378800000857599858/rclyrGN7_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015116300,"@kirisame_maripa フォロー失礼します！",1146630768,"ﾄｩｴﾙﾌﾞ＠相棒と共にTAガチ勢","forward_sonicer","ケミカルプラントACT2によくいる",487,449,"Mon Feb 04 00:43:43 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/449048263841161218/fTLxHl7V_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164002525200,"RT @Benson_EU: Looking to have an official announcement about @CurseCoD by the 8th for all the teams!! #ShockTheWorld",903085266,"Samuel.","TrenzyTDE","West Coast",489,279,"Thu Oct 25 02:58:55 +0000 2012","Pacific Time (US & Canada)","131516","http://pbs.twimg.com/profile_images/450880829091098625/LtPpqmxH_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015505400,"@BNoota1777 @G_alsh3r \n\nهههههههه\nتسلمين كلك ذوووووق",2226319254,"فُآيّزَ آلَشّـرآريّ","faf459","",44,87,"Mon Dec 02 08:27:12 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/451276817291575298/XxI_USvn_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163977367550,"Tantri Kotak Tetap Jadi Rocker Meski Hamil:  Tantri vokalis band Kotak mengungkapkan jika nanti dia hamil, Tan... http://t.co/Q1JIrVjyG9",105463962,"yanto","yanto_yanz","Indonesia",127,180,"Sat Jan 16 12:23:03 +0000 2010","Jakarta","C0DEED","http://pbs.twimg.com/profile_images/444041750709948417/cAc9xXJB_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994140700,"10:05",217457812,"SirSpaceMan","AllGoldSpacely","Kansas City,Missouri",1492,1479,"Fri Nov 19 15:47:31 +0000 2010","Mountain Time (US & Canada)","F20813","http://pbs.twimg.com/profile_images/449237560846344192/25_-1Cds_normal.jpeg",{"type":"Point","coordinates":[40.68627597,-89.60519459]},{"type":"Point","coordinates":[-89.60519459,40.68627597]},{"id":"45f41fc089d30fb0","url":"https://api.twitter.com/1.1/geo/id/45f41fc089d30fb0.json","place_type":"city","name":"Peoria","full_name":"Peoria, IL","country_code":"US","country":"United States","contained_within":[],"bounding_box":{"type":"Polygon","coordinates":[[[-89.688684,40.651878],[-89.688684,40.829783],[-89.548655,40.829783],[-89.548655,40.651878]]]},"attributes":{}}
"Thu Apr 03 03:05:53 +0000 2014",451556164002529300,"This why I smoke weed,",1699717590,"QueenD♓️","DayshiaVoo_","   tracknation.",347,267,"Sun Aug 25 17:38:57 +0000 2013","Central Time (US & Canada)","C0DEED","http://pbs.twimg.com/profile_images/450533292689739776/nE-85SX1_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163989938200,"@auniqueusername http://t.co/EUugsN6Jya #Eckzein",2424310904,"Lasepaa Rilivewae","LasepaaR","Nassau",0,0,"Wed Apr 02 20:36:09 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/451458347007365121/aG68i33L_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015112200,"RT @thintin11: #lovesicktheseries ววกต กรี๊ดดปุณโน่ http://t.co/zjY9XZl3T5",181942476,"วว ก็ไม่รู้","ThanksNS","Khonkaen,Thailand ",222,125,"Mon Aug 23 12:41:33 +0000 2010","Pacific Time (US & Canada)","0099B9","http://pbs.twimg.com/profile_images/450612123173785600/qU2tN7iT_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164010917900,"RT @GodPosts: God has a reason for allowing things to happen. We may never understand his wisdom, but we simply have to trust his will.",980788777,"maddie ♛","maddiecxo","",991,427,"Fri Nov 30 16:26:34 +0000 2012","Eastern Time (US & Canada)","C0DEED","http://pbs.twimg.com/profile_images/451469422293561344/ZwIZQ8tG_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994148860,"JAKE BUGG  ❤\nJAKE BUGG  ❤\nJAKE BUGG ❤",574931515," ▼Stephanie' † ","Shiskyyn","",618,605,"Wed May 09 01:09:45 +0000 2012","Arizona","642D8B","http://pbs.twimg.com/profile_images/449766309996142592/EfSWwtol_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164002922500,"RT @1KsaNews1: باضت له بالقفص ماشاء الله تبارك الله\n\nيستاهل\n\n. http://t.co/8PHG0U3NwX",402108678,"Emad Al_Qurashi","EQurashi","Mecca",251,92,"Mon Oct 31 15:23:31 +0000 2011","Baghdad","131516","http://pbs.twimg.com/profile_images/378800000823106198/fb88e509428569d55d8fca6b526ba965_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164010917900,"RT @BarreraRuben13: @RebecaRamirez21 kat-tastic!😁",2174716910,"lil kat","RebecaRamirez21","",229,255,"Mon Nov 04 20:37:24 +0000 2013",null,"ACDED6","http://pbs.twimg.com/profile_images/450366672826675200/GLuFCyop_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164010922000,"RT @Chris_1791: Just because abortion is legal does not make it right; remember slavery?  http://t.co/XNxGSWwbku http://t.co/qIJWnlbnVe",73506221,"Oregon Right to Life","ORTL_Oregon","Salem, OR ",622,737,"Fri Sep 11 22:46:34 +0000 2009","Pacific Time (US & Canada)","ACDED6","http://pbs.twimg.com/profile_images/439464449502486528/kbxsRzw7_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163985760260,"この冬体重増えてる(´д｀|||)\n高校の選手の時にこの体重やったらなーと思ってしまった(´・ω・`)",2346665407,"よねつ","dxxovoxxb","",30,32,"Sun Feb 16 10:52:03 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/436790721517875200/16hYbEvz_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163985739800,"RT @Thugg_Naee: Twitter Is Like 😳😳😳😳😳😩😂😭😐😑😈👀 Tonight",323509814,"♥♥","nelledukes","",1478,784,"Fri Jun 24 23:27:50 +0000 2011","Central Time (US & Canada)","022330","http://pbs.twimg.com/profile_images/449993047401451520/Zy5LqbCf_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994517500,"THIS HAPPENED TONIGHT. :) rafodal's video http://t.co/aXNn99FjZl",49756258,"Roger Loayza ","rogerloayza","Lima, Peru",1554,512,"Mon Jun 22 20:35:56 +0000 2009","Central Time (US & Canada)","9AE4E8","http://pbs.twimg.com/profile_images/3403893514/205409a3495023c4ce26f8a8d5390108_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015124500,"目指すは超レア美女悪魔!!100万回突破記念中!引き放題の事前登録ガチャを今すぐ体験!!迫力のプレイムービーも公開中!! http://t.co/w5cxV6Kt70 #マギアブレイク 事前登録ガチャ総回転数2686652",1326566432,"リュウP@露璃魂","ryu09030048","",1124,101,"Thu Apr 04 09:39:56 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/420890817364889601/vyVt43DU_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163985748000,"RT @WOWPicsOfLife: This is what LAX photographed over an 8 hour period from the same spot looks like. http://t.co/KOpApUIYtH",1836287677,"Sky","huskybchillen","Green Valley, CA",181,86,"Sun Sep 08 23:48:44 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/447235691898871808/LIApWI3D_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164010922000,"@hyunah__btt ยัยเห็ดพิษ!! 🍄💢",1903529234,"「หมาตัวป่วน .」","l3yunbaekza_","..byunbaekboth.. ✒",507,194,"Wed Sep 25 09:17:49 +0000 2013","Bangkok","C0DEED","http://pbs.twimg.com/profile_images/450577071077474304/xiIo2FKq_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163989930000,"@FerRomeroCarp yo también.",511465293,"MelinaM♡̷̷̷̷̷̷̷","moralesmelin","Lobos. Buenos Aires",138,117,"Fri Mar 02 06:16:46 +0000 2012","Buenos Aires","BADFCD","http://pbs.twimg.com/profile_images/438808432649326592/h7dR-roG_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163994136600,"RT @SanCadilla: ¿¡De quién fue la culpa que el Tri llegara tarde esta noche al estadio!? http://t.co/6ntN181hhS",118492896,"Ithan Valenzuela","ivanval","Chicali Mexico",96,219,"Sun Feb 28 21:24:15 +0000 2010","Pacific Time (US & Canada)","FFFFFF","http://pbs.twimg.com/profile_images/378800000791809366/c34e1b2121455ecf1b1fa38666369ee3_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163998330900,"Last! :) grrr.. ⛄ http://t.co/SAkSp9cONa",1954149566,"AlonzoLoisse","AlonzoLoisse","Tokyo,Japan",84,463,"Fri Oct 11 13:07:27 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/450638218661093378/nKKP2dTu_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556164015517700,"RT @dijecharra1978: В Раду внесли законопроект о разрыве отношений с Россией",2379286434,"Саня Антонов","owussakemm51781","Новокузнецк",304,185,"Sat Mar 08 20:45:58 +0000 2014","Athens","C0DEED","http://pbs.twimg.com/profile_images/442401064281575424/7wIILNRc_normal.jpeg",null,null,null
"Thu Apr 03 03:05:53 +0000 2014",451556163989950460,"RT @ItsRizqyMalino: #RizqyMalino",509100879,"Akbar Syana","abayordie","Kompleks depok lama",370,352,"Wed Feb 29 18:40:49 +0000 2012",null,"352726","http://pbs.twimg.com/profile_images/451072926637232128/m3204pvi_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168176246800,"Querer ver a mi enana :(",190494273,"Mily Heredia","_ILyBrown","Caracas-Venezuela",1307,1299,"Tue Sep 14 02:30:20 +0000 2010","Caracas","DBE9ED","http://pbs.twimg.com/profile_images/448349488160063488/-8e5hPQV_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168209797100,"Wake up every morning im just another nigga",876257869,"♚ King ♚","Tru239Goonie","",292,424,"Fri Oct 12 19:21:20 +0000 2012","Eastern Time (US & Canada)","C0DEED","http://pbs.twimg.com/profile_images/448631445784129536/LVjY_xEW_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168180453400,"SO YOU THOUGHT YOU WHERE GETTING LUCKY http://t.co/4XVx4gOIkU #BALLBUSTING via @c4supdates",2176813081,"Clips4Sale Updates","C4SUpdates","",1792,67,"Tue Nov 05 21:06:35 +0000 2013","Eastern Time (US & Canada)","131516","http://pbs.twimg.com/profile_images/378800000707993696/8b7e690700aa96ef2b6b931ee8e3e10e_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168184639500,"Me and aunt A http://t.co/vYV4gAKfBv",71956079,"Chris J","chrisJ101","ÜT: 41.737403,-87.662126",1193,2084,"Sun Sep 06 03:26:26 +0000 2009","Central Time (US & Canada)","131516","http://pbs.twimg.com/profile_images/378800000231159310/b2d04f3b93e2fdfdbb3169d28db0d686_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168176259100,"@daniellafrias Parabéns Dani, felicidades e que Deus te abençoe!!! Beijooos!",1113236827,"Pedro Riccioppo","PedroRiccioppo","Rio de Janeiro, Brasil",84,50,"Wed Jan 23 02:33:31 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/426719085788168192/S5C1IbZm_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168188452860,"Otra Vida-Cosculluela♥",724654586,"☂OTRA PEQUEÑA  ☂","UnaQuindiana","",188,175,"Sun Jul 29 21:18:27 +0000 2012","Eastern Time (US & Canada)","642D8B","http://pbs.twimg.com/profile_images/450718352416075776/Mw_-8b8t_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168205619200,"#FuerzaNorteDeChile",192992207,"34 días.","SafiraAksahin","blue jeans 1998-2012",276,279,"Mon Sep 20 18:09:06 +0000 2010","Buenos Aires","040505","http://pbs.twimg.com/profile_images/451166733777502208/xA8zX8MI_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168205615100,"La cami me ve cara de diccionario, no wentiende algo y me preg",1342637437,"Guilluuu♀","guillemarchegia","",464,486,"Wed Apr 10 18:59:16 +0000 2013",null,"16F0DE","http://pbs.twimg.com/profile_images/442350421462355969/QSsW8MVy_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168188846100,"RT @HolaSoyUnMito: Te quiero, sólo hace falta que lo entiendas.",578556121,"ΞDM ♥","SkrillexMore","34,Best on Where someone lives",558,2001,"Sun May 13 01:46:06 +0000 2012","Athens","C0DEED","http://pbs.twimg.com/profile_images/440013120094760960/v-k8x1em_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168172060700,"Hamburg v Sc Freiburg Starts Shortly. Match Menu: http://t.co/1HGMBLJOtA",1872359376,"TBPlayerBund","TBPlayerBund","",0,0,"Mon Sep 16 17:18:18 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/378800000470675849/b47ab1fe57cd3804840bb468df3a13aa_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168172052500,"Me acuerdo cuando improvisaba",1556672940,"NatanaelCab♥","NataManzanelli","",183,75,"Sat Jun 29 22:52:01 +0000 2013","Buenos Aires","0EF5F5","http://pbs.twimg.com/profile_images/447898845716811776/eQRqffeu_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168201019400,"RT3桁いったった wwww ﾌｧｰｰｰｰｰw  www ふぁぼってないとは珍しい 最近マギをリアタイで見れてない  pixiv の声でこんな泣きそうな調教初めて聴いたぞ……すげえ ！ http://t.co/TUr8Mbjo0U",2348208668,"あたりめ@白軍2年","2039_feel","湖月 氷柱/白軍2年、切り込み隊長",198,240,"Mon Feb 17 09:27:53 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/448456402021777408/_K6lyLwW_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168201015300,"홍보도 해드리고 있지만 홍보목적만으로 팔로우하는 건 삼가해주시기 바랍니다. X);;; 홍보는 멘션만 주셔도 해드려요. :D #프관봇",595170756,"프로필 관리자 봇","P_Manager_bot","프관봇네 집인 프관봇 블로그☆",16,10,"Thu May 31 02:09:52 +0000 2012","Hawaii","642D8B","http://pbs.twimg.com/profile_images/2315622326/5ziXD5q5_normal",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168171679740,"Solo 5 días @BANDA_MS estrena CD un adelanto : Chequen esto....http://t.co/HMuTagU437""\n ( compralo original) Rt @universoisabell @RAYO097",2282879244,"Hermosa Experiencia ","Hexperiencia_ms","Xalapa,Veracruz México",1487,506,"Thu Jan 09 01:53:20 +0000 2014","Mexico City","C0DEED","http://pbs.twimg.com/profile_images/432755695427936256/hwrzirK8_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168192643100,"@iiikun07_ \n\nむむむ\nいっくん(´ฅ•ω•ฅ｀)",2244804590,"れーずん(真於)","mai1002_0502","禿げ王国",177,156,"Sat Dec 14 01:43:38 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/448645210247929856/8_OBRg-N_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168188436500,"【 超速報 】\n\nいま明かされる！\n\n沈黙を守るタモリが\n『いいとも』を終了させた\n本当の理由！！\n\n理由はコチラ\n→http://t.co/WgEUOnFh54\n\n#笑っていいとも http://t.co/3qYOrfIl5o",2389440602,"谷口 真紀","msclve","",74,68,"Fri Mar 14 16:38:42 +0000 2014",null,"C0DEED","http://pbs.twimg.com/profile_images/445947479280730112/mbbCTUon_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168188448800,"Featの先輩\nおかえりなさい😚💗",2182282788,"*Miku◡̈∗","mimi39a","",243,243,"Fri Nov 08 14:13:02 +0000 2013",null,"C0DEED","http://pbs.twimg.com/profile_images/446941671507251200/snbcPxAS_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168184262660,"Ituu mah tanya sma bang @RaffiAhmadLagi ""@SoalOLAF: #MoveOnOLAVERS Cari LebihTua/LebihMuda""",564581419,"maftur.","maftur_yaya","Indonesia",486,357,"Fri Apr 27 12:54:01 +0000 2012",null,"C0DEED","http://pbs.twimg.com/profile_images/451544685266214912/CbyDrUl6_normal.jpeg",null,null,null
"Thu Apr 03 03:05:54 +0000 2014",451556168196825100,"@ImGoinScottie ✊",247454023,"Killa Way Trilla ™","xXKiLLaKeIsHXx","I Reside At The Top #CaliMade",703,630,"Fri Feb 04 20:50:04 +0000 2011","Pacific Time (US & Canada)","DBE9ED","http://pbs.twimg.com/profile_images/451553574187577344/l_c0q1r1_normal.jpeg",null,null,null
